location,time,vehicle_count
Location_8957,2025-04-15 07:00,298
Location_8958,2025-04-15 07:00,136
Location_8959,2025-04-15 07:00,205
Location_8960,2025-04-15 07:00,296
Location_8961,2025-04-15 07:00,54
Location_8962,2025-04-15 07:00,179
Location_8963,2025-04-15 07:00,155
Location_8964,2025-04-15 07:00,137
Location_8965,2025-04-15 07:00,62
Location_8966,2025-04-15 07:00,232
Location_8967,2025-04-15 07:00,163
Location_8968,2025-04-15 07:00,282
Location_8969,2025-04-15 07:00,161
Location_8970,2025-04-15 07:00,99
Location_8971,2025-04-15 07:00,270
Location_8972,2025-04-15 07:00,175
Location_8973,2025-04-15 07:00,247
Location_8974,2025-04-15 07:00,276
Location_8975,2025-04-15 07:00,66
Location_8976,2025-04-15 07:00,278
Location_8977,2025-04-15 07:00,268
Location_8978,2025-04-15 07:00,227
Location_8979,2025-04-15 07:00,243
Location_8980,2025-04-15 07:00,211
Location_8981,2025-04-15 07:00,119
Location_8982,2025-04-15 07:00,66
Location_8983,2025-04-15 07:00,162
Location_8984,2025-04-15 07:00,98
Location_8985,2025-04-15 07:00,171
Location_8986,2025-04-15 07:00,53
Location_8987,2025-04-15 07:00,94
Location_8988,2025-04-15 07:00,296
Location_8989,2025-04-15 07:00,168
Location_8990,2025-04-15 07:00,77
Location_8991,2025-04-15 07:00,70
Location_8992,2025-04-15 07:00,70
Location_8993,2025-04-15 07:00,289
Location_8994,2025-04-15 07:00,293
Location_8995,2025-04-15 07:00,127
Location_8996,2025-04-15 07:00,205
Location_8997,2025-04-15 07:00,53
Location_8998,2025-04-15 07:00,247
Location_8999,2025-04-15 07:00,295
Location_9000,2025-04-15 07:00,190
Location_9001,2025-04-15 07:00,204
Location_9002,2025-04-15 07:00,198
Location_9003,2025-04-15 07:00,277
Location_9004,2025-04-15 07:00,114
Location_9005,2025-04-15 07:00,269
Location_9006,2025-04-15 07:00,71
Location_9007,2025-04-15 07:00,170
Location_9008,2025-04-15 07:00,115
Location_9009,2025-04-15 07:00,154
Location_9010,2025-04-15 07:00,265
Location_9011,2025-04-15 07:00,193
Location_9012,2025-04-15 07:00,191
Location_9013,2025-04-15 07:00,190
Location_9014,2025-04-15 07:00,298
Location_9015,2025-04-15 07:00,234
Location_9016,2025-04-15 07:00,124
Location_9017,2025-04-15 07:00,190
Location_9018,2025-04-15 07:00,120
Location_9019,2025-04-15 07:00,232
Location_9020,2025-04-15 07:00,182
Location_9021,2025-04-15 07:00,203
Location_9022,2025-04-15 07:00,259
Location_9023,2025-04-15 07:00,169
Location_9024,2025-04-15 07:00,191
Location_9025,2025-04-15 07:00,259
Location_9026,2025-04-15 07:00,227
Location_9027,2025-04-15 07:00,232
Location_9028,2025-04-15 07:00,54
Location_9029,2025-04-15 07:00,91
Location_9030,2025-04-15 07:00,128
Location_9031,2025-04-15 07:00,87
Location_9032,2025-04-15 07:00,150
Location_9033,2025-04-15 07:00,296
Location_9034,2025-04-15 07:00,54
Location_9035,2025-04-15 07:00,272
Location_9036,2025-04-15 07:00,213
Location_9037,2025-04-15 07:00,86
Location_9038,2025-04-15 07:00,133
Location_9039,2025-04-15 07:00,70
Location_9040,2025-04-15 07:00,224
Location_9041,2025-04-15 07:00,54
Location_9042,2025-04-15 07:00,220
Location_9043,2025-04-15 07:00,266
Location_9044,2025-04-15 07:00,123
Location_9045,2025-04-15 07:00,261
Location_9046,2025-04-15 07:00,187
Location_9047,2025-04-15 07:00,158
Location_9048,2025-04-15 07:00,52
Location_9049,2025-04-15 07:00,80
Location_9050,2025-04-15 07:00,141
Location_9051,2025-04-15 07:00,154
Location_9052,2025-04-15 07:00,70
Location_9053,2025-04-15 07:00,85
Location_9054,2025-04-15 07:00,187
Location_9055,2025-04-15 07:00,169
Location_9056,2025-04-15 07:00,267
Location_9057,2025-04-15 07:00,259
Location_9058,2025-04-15 07:00,207
Location_9059,2025-04-15 07:00,161
Location_9060,2025-04-15 07:00,298
Location_9061,2025-04-15 07:00,276
Location_9062,2025-04-15 07:00,272
Location_9063,2025-04-15 07:00,279
Location_9064,2025-04-15 07:00,220
Location_9065,2025-04-15 07:00,177
Location_9066,2025-04-15 07:00,273
Location_9067,2025-04-15 07:00,251
Location_9068,2025-04-15 07:00,54
Location_9069,2025-04-15 07:00,275
Location_9070,2025-04-15 07:00,164
Location_9071,2025-04-15 07:00,192
Location_9072,2025-04-15 07:00,177
Location_9073,2025-04-15 07:00,254
Location_9074,2025-04-15 07:00,161
Location_9075,2025-04-15 07:00,72
Location_9076,2025-04-15 07:00,91
Location_9077,2025-04-15 07:00,157
Location_9078,2025-04-15 07:00,296
Location_9079,2025-04-15 07:00,104
Location_9080,2025-04-15 07:00,116
Location_9081,2025-04-15 07:00,109
Location_9082,2025-04-15 07:00,213
Location_9083,2025-04-15 07:00,230
Location_9084,2025-04-15 07:00,244
Location_9085,2025-04-15 07:00,298
Location_9086,2025-04-15 07:00,50
Location_9087,2025-04-15 07:00,171
Location_9088,2025-04-15 07:00,104
Location_9089,2025-04-15 07:00,214
Location_9090,2025-04-15 07:00,131
Location_9091,2025-04-15 07:00,121
Location_9092,2025-04-15 07:00,136
Location_9093,2025-04-15 07:00,201
Location_9094,2025-04-15 07:00,256
Location_9095,2025-04-15 07:00,290
Location_9096,2025-04-15 07:00,145
Location_9097,2025-04-15 07:00,84
Location_9098,2025-04-15 07:00,274
Location_9099,2025-04-15 07:00,226
Location_9100,2025-04-15 07:00,241
Location_9101,2025-04-15 07:00,69
Location_9102,2025-04-15 07:00,148
Location_9103,2025-04-15 07:00,74
Location_9104,2025-04-15 07:00,254
Location_9105,2025-04-15 07:00,242
Location_9106,2025-04-15 07:00,283
Location_9107,2025-04-15 07:00,288
Location_9108,2025-04-15 07:00,187
Location_9109,2025-04-15 07:00,182
Location_9110,2025-04-15 07:00,72
Location_9111,2025-04-15 07:00,95
Location_9112,2025-04-15 07:00,227
Location_9113,2025-04-15 07:00,111
Location_9114,2025-04-15 07:00,63
Location_9115,2025-04-15 07:00,58
Location_9116,2025-04-15 07:00,64
Location_9117,2025-04-15 07:00,56
Location_9118,2025-04-15 07:00,188
Location_9119,2025-04-15 07:00,95
Location_9120,2025-04-15 07:00,65
Location_9121,2025-04-15 07:00,98
Location_9122,2025-04-15 07:00,159
Location_9123,2025-04-15 07:00,299
Location_9124,2025-04-15 07:00,272
Location_9125,2025-04-15 07:00,81
Location_9126,2025-04-15 07:00,102
Location_9127,2025-04-15 07:00,56
Location_9128,2025-04-15 07:00,267
Location_9129,2025-04-15 07:00,130
Location_9130,2025-04-15 07:00,159
Location_9131,2025-04-15 07:00,184
Location_9132,2025-04-15 07:00,238
Location_9133,2025-04-15 07:00,98
Location_9134,2025-04-15 07:00,250
Location_9135,2025-04-15 07:00,279
Location_9136,2025-04-15 07:00,112
Location_9137,2025-04-15 07:00,233
Location_9138,2025-04-15 07:00,300
Location_9139,2025-04-15 07:00,243
Location_9140,2025-04-15 07:00,147
Location_9141,2025-04-15 07:00,283
Location_9142,2025-04-15 07:00,89
Location_9143,2025-04-15 07:00,132
Location_9144,2025-04-15 07:00,203
Location_9145,2025-04-15 07:00,84
Location_9146,2025-04-15 07:00,132
Location_9147,2025-04-15 07:00,138
Location_9148,2025-04-15 07:00,190
Location_9149,2025-04-15 07:00,81
Location_9150,2025-04-15 07:00,135
Location_9151,2025-04-15 07:00,94
Location_9152,2025-04-15 07:00,209
Location_9153,2025-04-15 07:00,227
Location_9154,2025-04-15 07:00,151
Location_9155,2025-04-15 07:00,224
Location_9156,2025-04-15 07:00,270
Location_9157,2025-04-15 07:00,209
Location_9158,2025-04-15 07:00,182
Location_9159,2025-04-15 07:00,164
Location_9160,2025-04-15 07:00,192
Location_9161,2025-04-15 07:00,100
Location_9162,2025-04-15 07:00,147
Location_9163,2025-04-15 07:00,73
Location_9164,2025-04-15 07:00,242
Location_9165,2025-04-15 07:00,159
Location_9166,2025-04-15 07:00,224
Location_9167,2025-04-15 07:00,284
Location_9168,2025-04-15 07:00,168
Location_9169,2025-04-15 07:00,129
Location_9170,2025-04-15 07:00,178
Location_9171,2025-04-15 07:00,77
Location_9172,2025-04-15 07:00,244
Location_9173,2025-04-15 07:00,247
Location_9174,2025-04-15 07:00,111
Location_9175,2025-04-15 07:00,219
Location_9176,2025-04-15 07:00,248
Location_9177,2025-04-15 07:00,149
Location_9178,2025-04-15 07:00,258
Location_9179,2025-04-15 07:00,70
Location_9180,2025-04-15 07:00,256
Location_9181,2025-04-15 07:00,273
Location_9182,2025-04-15 07:00,213
Location_9183,2025-04-15 07:00,190
Location_9184,2025-04-15 07:00,159
Location_9185,2025-04-15 07:00,92
Location_9186,2025-04-15 07:00,175
Location_9187,2025-04-15 07:00,249
Location_9188,2025-04-15 07:00,186
Location_9189,2025-04-15 07:00,126
Location_9190,2025-04-15 07:00,125
Location_9191,2025-04-15 07:00,239
Location_9192,2025-04-15 07:00,199
Location_9193,2025-04-15 07:00,269
Location_9194,2025-04-15 07:00,131
Location_9195,2025-04-15 07:00,189
Location_9196,2025-04-15 07:00,194
Location_9197,2025-04-15 07:00,89
Location_9198,2025-04-15 07:00,206
Location_9199,2025-04-15 07:00,264
Location_9200,2025-04-15 07:00,280
Location_9201,2025-04-15 07:00,191
Location_9202,2025-04-15 07:00,251
Location_9203,2025-04-15 07:00,280
Location_9204,2025-04-15 07:00,125
Location_9205,2025-04-15 07:00,225
Location_9206,2025-04-15 07:00,135
Location_9207,2025-04-15 07:00,193
Location_9208,2025-04-15 07:00,182
Location_9209,2025-04-15 07:00,79
Location_9210,2025-04-15 07:00,146
Location_9211,2025-04-15 07:00,105
Location_9212,2025-04-15 07:00,145
Location_9213,2025-04-15 07:00,298
Location_9214,2025-04-15 07:00,130
Location_9215,2025-04-15 07:00,225
Location_9216,2025-04-15 07:00,128
Location_9217,2025-04-15 07:00,107
Location_9218,2025-04-15 07:00,234
Location_9219,2025-04-15 07:00,298
Location_9220,2025-04-15 07:00,173
Location_9221,2025-04-15 07:00,221
Location_9222,2025-04-15 07:00,166
Location_9223,2025-04-15 07:00,136
Location_9224,2025-04-15 07:00,178
Location_9225,2025-04-15 07:00,180
Location_9226,2025-04-15 07:00,179
Location_9227,2025-04-15 07:00,62
Location_9228,2025-04-15 07:00,94
Location_9229,2025-04-15 07:00,162
Location_9230,2025-04-15 07:00,122
Location_9231,2025-04-15 07:00,129
Location_9232,2025-04-15 07:00,187
Location_9233,2025-04-15 07:00,68
Location_9234,2025-04-15 07:00,192
Location_9235,2025-04-15 07:00,240
Location_9236,2025-04-15 07:00,67
Location_9237,2025-04-15 07:00,167
Location_9238,2025-04-15 07:00,278
Location_9239,2025-04-15 07:00,88
Location_9240,2025-04-15 07:00,122
Location_9241,2025-04-15 07:00,266
Location_9242,2025-04-15 07:00,262
Location_9243,2025-04-15 07:00,152
Location_9244,2025-04-15 07:00,135
Location_9245,2025-04-15 07:00,65
Location_9246,2025-04-15 07:00,270
Location_9247,2025-04-15 07:00,138
Location_9248,2025-04-15 07:00,277
Location_9249,2025-04-15 07:00,194
Location_9250,2025-04-15 07:00,275
Location_9251,2025-04-15 07:00,280
Location_9252,2025-04-15 07:00,176
Location_9253,2025-04-15 07:00,252
Location_9254,2025-04-15 07:00,137
Location_9255,2025-04-15 07:00,284
Location_9256,2025-04-15 07:00,298
Location_9257,2025-04-15 07:00,276
Location_9258,2025-04-15 07:00,222
Location_9259,2025-04-15 07:00,60
Location_9260,2025-04-15 07:00,231
Location_9261,2025-04-15 07:00,249
Location_9262,2025-04-15 07:00,157
Location_9263,2025-04-15 07:00,210
Location_9264,2025-04-15 07:00,221
Location_9265,2025-04-15 07:00,106
Location_9266,2025-04-15 07:00,261
Location_9267,2025-04-15 07:00,142
Location_9268,2025-04-15 07:00,184
Location_9269,2025-04-15 07:00,158
Location_9270,2025-04-15 07:00,133
Location_9271,2025-04-15 07:00,208
Location_9272,2025-04-15 07:00,233
Location_9273,2025-04-15 07:00,77
Location_9274,2025-04-15 07:00,239
Location_9275,2025-04-15 07:00,149
Location_9276,2025-04-15 07:00,89
Location_9277,2025-04-15 07:00,78
Location_9278,2025-04-15 07:00,96
Location_9279,2025-04-15 07:00,100
Location_9280,2025-04-15 07:00,123
Location_9281,2025-04-15 07:00,232
Location_9282,2025-04-15 07:00,57
Location_9283,2025-04-15 07:00,167
Location_9284,2025-04-15 07:00,154
Location_9285,2025-04-15 07:00,83
Location_9286,2025-04-15 07:00,175
Location_9287,2025-04-15 07:00,112
Location_9288,2025-04-15 07:00,61
Location_9289,2025-04-15 07:00,244
Location_9290,2025-04-15 07:00,173
Location_9291,2025-04-15 07:00,290
Location_9292,2025-04-15 07:00,237
Location_9293,2025-04-15 07:00,263
Location_9294,2025-04-15 07:00,262
Location_9295,2025-04-15 07:00,181
Location_9296,2025-04-15 07:00,135
Location_9297,2025-04-15 07:00,77
Location_9298,2025-04-15 07:00,87
Location_9299,2025-04-15 07:00,64
Location_9300,2025-04-15 07:00,232
Location_9301,2025-04-15 07:00,215
Location_9302,2025-04-15 07:00,228
Location_9303,2025-04-15 07:00,55
Location_9304,2025-04-15 07:00,283
Location_9305,2025-04-15 07:00,113
Location_9306,2025-04-15 07:00,298
Location_9307,2025-04-15 07:00,239
Location_9308,2025-04-15 07:00,61
Location_9309,2025-04-15 07:00,91
Location_9310,2025-04-15 07:00,94
Location_9311,2025-04-15 07:00,90
Location_9312,2025-04-15 07:00,272
Location_9313,2025-04-15 07:00,236
Location_9314,2025-04-15 07:00,181
Location_9315,2025-04-15 07:00,134
Location_9316,2025-04-15 07:00,173
Location_9317,2025-04-15 07:00,60
Location_9318,2025-04-15 07:00,282
Location_9319,2025-04-15 07:00,265
Location_9320,2025-04-15 07:00,63
Location_9321,2025-04-15 07:00,78
Location_9322,2025-04-15 07:00,204
Location_9323,2025-04-15 07:00,185
Location_9324,2025-04-15 07:00,130
Location_9325,2025-04-15 07:00,126
Location_9326,2025-04-15 07:00,172
Location_9327,2025-04-15 07:00,244
Location_9328,2025-04-15 07:00,156
Location_9329,2025-04-15 07:00,189
Location_9330,2025-04-15 07:00,176
Location_9331,2025-04-15 07:00,59
Location_9332,2025-04-15 07:00,93
Location_9333,2025-04-15 07:00,222
Location_9334,2025-04-15 07:00,94
Location_9335,2025-04-15 07:00,176
Location_9336,2025-04-15 07:00,77
Location_9337,2025-04-15 07:00,157
Location_9338,2025-04-15 07:00,193
Location_9339,2025-04-15 07:00,271
Location_9340,2025-04-15 07:00,113
Location_9341,2025-04-15 07:00,127
Location_9342,2025-04-15 07:00,51
Location_9343,2025-04-15 07:00,84
Location_9344,2025-04-15 07:00,93
Location_9345,2025-04-15 07:00,252
Location_9346,2025-04-15 07:00,105
Location_9347,2025-04-15 07:00,141
Location_9348,2025-04-15 07:00,124
Location_9349,2025-04-15 07:00,222
Location_9350,2025-04-15 07:00,276
Location_9351,2025-04-15 07:00,122
Location_9352,2025-04-15 07:00,248
Location_9353,2025-04-15 07:00,144
Location_9354,2025-04-15 07:00,130
Location_9355,2025-04-15 07:00,241
Location_9356,2025-04-15 07:00,115
Location_9357,2025-04-15 07:00,191
Location_9358,2025-04-15 07:00,156
Location_9359,2025-04-15 07:00,63
Location_9360,2025-04-15 07:00,166
Location_9361,2025-04-15 07:00,297
Location_9362,2025-04-15 07:00,219
Location_9363,2025-04-15 07:00,117
Location_9364,2025-04-15 07:00,92
Location_9365,2025-04-15 07:00,100
Location_9366,2025-04-15 07:00,259
Location_9367,2025-04-15 07:00,279
Location_9368,2025-04-15 07:00,268
Location_9369,2025-04-15 07:00,219
Location_9370,2025-04-15 07:00,203
Location_9371,2025-04-15 07:00,270
Location_9372,2025-04-15 07:00,281
Location_9373,2025-04-15 07:00,135
Location_9374,2025-04-15 07:00,257
Location_9375,2025-04-15 07:00,255
Location_9376,2025-04-15 07:00,108
Location_9377,2025-04-15 07:00,181
Location_9378,2025-04-15 07:00,155
Location_9379,2025-04-15 07:00,212
Location_9380,2025-04-15 07:00,252
Location_9381,2025-04-15 07:00,226
Location_9382,2025-04-15 07:00,63
Location_9383,2025-04-15 07:00,280
Location_9384,2025-04-15 07:00,276
Location_9385,2025-04-15 07:00,206
Location_9386,2025-04-15 07:00,129
Location_9387,2025-04-15 07:00,148
Location_9388,2025-04-15 07:00,122
Location_9389,2025-04-15 07:00,206
Location_9390,2025-04-15 07:00,202
Location_9391,2025-04-15 07:00,260
Location_9392,2025-04-15 07:00,102
Location_9393,2025-04-15 07:00,165
Location_9394,2025-04-15 07:00,75
Location_9395,2025-04-15 07:00,175
Location_9396,2025-04-15 07:00,89
Location_9397,2025-04-15 07:00,127
Location_9398,2025-04-15 07:00,179
Location_9399,2025-04-15 07:00,78
Location_9400,2025-04-15 07:00,291
Location_9401,2025-04-15 07:00,228
Location_9402,2025-04-15 07:00,89
Location_9403,2025-04-15 07:00,171
Location_9404,2025-04-15 07:00,58
Location_9405,2025-04-15 07:00,176
Location_9406,2025-04-15 07:00,79
Location_9407,2025-04-15 07:00,50
Location_9408,2025-04-15 07:00,133
Location_9409,2025-04-15 07:00,243
Location_9410,2025-04-15 07:00,126
Location_9411,2025-04-15 07:00,160
Location_9412,2025-04-15 07:00,192
Location_9413,2025-04-15 07:00,70
Location_9414,2025-04-15 07:00,292
Location_9415,2025-04-15 07:00,181
Location_9416,2025-04-15 07:00,199
Location_9417,2025-04-15 07:00,92
Location_9418,2025-04-15 07:00,83
Location_9419,2025-04-15 07:00,57
Location_9420,2025-04-15 07:00,185
Location_9421,2025-04-15 07:00,291
Location_9422,2025-04-15 07:00,237
Location_9423,2025-04-15 07:00,70
Location_9424,2025-04-15 07:00,182
Location_9425,2025-04-15 07:00,240
Location_9426,2025-04-15 07:00,230
Location_9427,2025-04-15 07:00,207
Location_9428,2025-04-15 07:00,91
Location_9429,2025-04-15 07:00,60
Location_9430,2025-04-15 07:00,142
Location_9431,2025-04-15 07:00,146
Location_9432,2025-04-15 07:00,91
Location_9433,2025-04-15 07:00,187
Location_9434,2025-04-15 07:00,210
Location_9435,2025-04-15 07:00,226
Location_9436,2025-04-15 07:00,200
Location_9437,2025-04-15 07:00,294
Location_9438,2025-04-15 07:00,72
Location_9439,2025-04-15 07:00,285
Location_9440,2025-04-15 07:00,269
Location_9441,2025-04-15 07:00,188
Location_9442,2025-04-15 07:00,104
Location_9443,2025-04-15 07:00,136
Location_9444,2025-04-15 07:00,86
Location_9445,2025-04-15 07:00,149
Location_9446,2025-04-15 07:00,93
Location_9447,2025-04-15 07:00,181
Location_9448,2025-04-15 07:00,125
Location_9449,2025-04-15 07:00,243
Location_9450,2025-04-15 07:00,80
Location_9451,2025-04-15 07:00,275
Location_9452,2025-04-15 07:00,271
Location_9453,2025-04-15 07:00,296
Location_9454,2025-04-15 07:00,226
Location_9455,2025-04-15 07:00,53
Location_9456,2025-04-15 07:00,251
Location_9457,2025-04-15 07:00,257
Location_9458,2025-04-15 07:00,273
Location_9459,2025-04-15 07:00,233
Location_9460,2025-04-15 07:00,299
Location_9461,2025-04-15 07:00,95
Location_9462,2025-04-15 07:00,174
Location_9463,2025-04-15 07:00,96
Location_9464,2025-04-15 07:00,245
Location_9465,2025-04-15 07:00,82
Location_9466,2025-04-15 07:00,188
Location_9467,2025-04-15 07:00,99
Location_9468,2025-04-15 07:00,300
Location_9469,2025-04-15 07:00,278
Location_9470,2025-04-15 07:00,239
Location_9471,2025-04-15 07:00,158
Location_9472,2025-04-15 07:00,222
Location_9473,2025-04-15 07:00,50
Location_9474,2025-04-15 07:00,144
Location_9475,2025-04-15 07:00,174
Location_9476,2025-04-15 07:00,144
Location_9477,2025-04-15 07:00,96
Location_9478,2025-04-15 07:00,94
Location_9479,2025-04-15 07:00,132
Location_9480,2025-04-15 07:00,96
Location_9481,2025-04-15 07:00,99
Location_9482,2025-04-15 07:00,91
Location_9483,2025-04-15 07:00,169
Location_9484,2025-04-15 07:00,56
Location_9485,2025-04-15 07:00,127
Location_9486,2025-04-15 07:00,104
Location_9487,2025-04-15 07:00,239
Location_9488,2025-04-15 07:00,280
Location_9489,2025-04-15 07:00,58
Location_9490,2025-04-15 07:00,112
Location_9491,2025-04-15 07:00,88
Location_9492,2025-04-15 07:00,255
Location_9493,2025-04-15 07:00,118
Location_9494,2025-04-15 07:00,275
Location_9495,2025-04-15 07:00,256
Location_9496,2025-04-15 07:00,174
Location_9497,2025-04-15 07:00,297
Location_9498,2025-04-15 07:00,191
Location_9499,2025-04-15 07:00,190
Location_9500,2025-04-15 07:00,71
Location_9501,2025-04-15 07:00,270
Location_9502,2025-04-15 07:00,53
Location_9503,2025-04-15 07:00,267
Location_9504,2025-04-15 07:00,89
Location_9505,2025-04-15 07:00,105
Location_9506,2025-04-15 07:00,284
Location_9507,2025-04-15 07:00,197
Location_9508,2025-04-15 07:00,232
Location_9509,2025-04-15 07:00,197
Location_9510,2025-04-15 07:00,284
Location_9511,2025-04-15 07:00,166
Location_9512,2025-04-15 07:00,84
Location_9513,2025-04-15 07:00,137
Location_9514,2025-04-15 07:00,202
